time;n_reports;rssi;rsrp;power;pl;cfo;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached
181;181;-54;-68;-20.947268;6400.991699;7.0;17;1.0;712;0;4.2;14;0.0;13576.715820;0;0.0;0.0;0.0;1.0
182;182;-54;-68;-20.945968;6398.457031;7.0;17;1.0;712;0;4.2;14;0.0;13576.960938;0;0.0;0.0;0.0;1.0
183;183;-54;-68;-20.947568;6396.007324;7.0;17;1.0;712;0;4.2;14;0.0;13576.212891;0;0.0;0.0;0.0;1.0
184;184;-54;-68;-20.957768;6393.394043;7.0;17;1.0;712;0;4.2;14;0.0;13575.969727;0;0.0;0.0;0.0;1.0
185;185;-54;-68;-20.978568;6391.531250;7.0;17;1.0;712;0;4.2;14;0.0;13577.205078;0;0.0;0.0;0.0;1.0
186;186;-54;-68;-20.993168;6389.476074;7.0;17;1.0;713;0;4.2;14;0.0;13578.047852;0;0.0;0.0;0.0;1.0
187;187;-54;-68;-21.002168;6387.677246;7.0;17;1.0;713;0;4.2;14;0.0;13578.619141;0;0.0;0.0;0.0;1.0
188;188;-54;-68;-20.950168;6384.044434;7.0;17;1.0;713;0;4.2;14;0.0;13577.965820;0;0.0;0.0;0.0;1.0
189;189;-54;-68;-20.951568;6380.517578;7.0;17;1.0;713;0;4.2;14;0.0;13578.713867;0;0.0;0.0;0.0;1.0
190;190;-54;-68;-20.968268;6378.611816;7.0;17;1.0;713;0;4.2;14;0.0;13578.726562;0;0.0;0.0;0.0;1.0
191;191;-54;-69;-20.82669;6377.259277;7.0;17;1.0;712;0;4.2;14;0.0;13576.472656;0;0.0;0.0;0.0;1.0
